V,I,P,Irr,T
145.74825,2.555350556,372.4378716,100,40
145.9762,2.550202394,372.2688548,100,40
146.20415,2.544954476,372.0829059,100,40
146.4321,2.5396071,371.8800008,100,40
146.66005,2.534159524,371.6599625,100,40
146.888,2.528611037,371.422618,100,40
147.11595,2.522960957,371.167798,100,40
147.3439,2.517208635,370.8953374,100,40
147.57185,2.511353454,370.6050752,100,40
147.7998,2.505526013,370.3162436,100,40
148.02775,2.498128916,369.7924027,100,40
148.2557,2.493165039,369.6259281,100,40
148.48365,2.486892873,369.2629309,100,40
148.7116,2.48051524,368.8813901,100,40
148.93955,2.474031708,368.4811692,100,40
149.1675,2.467441882,368.0621369,100,40
149.39545,2.460745413,367.6241683,100,40
149.6234,2.453941968,367.1671406,100,40
149.85135,2.44703125,366.6909363,100,40
150.0793,2.440012995,366.1954422,100,40
150.30725,2.432887591,365.6806434,100,40
150.5352,2.425652967,365.1461545,100,40
150.76315,2.418310819,364.5921568,100,40
150.9911,2.410922861,364.0278947,100,40
151.21905,2.402400051,363.2886534,100,40
151.447,2.395621792,362.8097336,100,40
151.67495,2.387841745,362.1757772,100,40
151.9029,2.379957154,361.5223936,100,40
152.13085,2.371973731,360.8503798,100,40
152.3588,2.363884008,360.1585309,100,40
152.58675,2.355669224,359.443911,100,40
